# Gene	Protein
ENSG00000198888	ENSP00000354687
ENSG00000229412	ENSP00000448774
ENSG00000179630	ENSP00000394179
ENSG00000179630	ENSP00000317619
ENSG00000179630	ENSP00000391747
ENSG00000181790	ENSP00000430945
ENSG00000181790	ENSP00000427783
ENSG00000181790	ENSP00000313046
ENSG00000177542	ENSP00000322020
ENSG00000177542	ENSP00000486058
ENSG00000177542	ENSP00000437236
ENSG00000177542	ENSP00000431829
ENSG00000177542	ENSP00000486512
ENSG00000177542	ENSP00000435862
ENSG00000177542	ENSP00000485719
ENSG00000177542	ENSP00000431466
ENSG00000177542	ENSP00000437045
ENSG00000177542	ENSP00000432222
ENSG00000177542	ENSP00000434287
ENSG00000177542	ENSP00000435402
ENSG00000177542	ENSP00000433780
ENSG00000177542	ENSP00000434479
ENSG00000177542	ENSP00000436745
ENSG00000177542	ENSP00000433655
ENSG00000177542	ENSP00000487237
ENSG00000177542	ENSP00000392749
ENSG00000177542	ENSP00000432817
ENSG00000177542	ENSP00000486434
ENSG00000177542	ENSP00000433028
ENSG00000177542	ENSP00000434850
ENSG00000276731	ENSP00000483373
ENSG00000150782	ENSP00000280357
ENSG00000150782	ENSP00000434561
ENSG00000150782	ENSP00000434161
ENSG00000130699	ENSP00000476270
ENSG00000130699	ENSP00000252996
ENSG00000130699	ENSP00000476294
ENSG00000090487	ENSP00000204566
ENSG00000090487	ENSP00000456365
ENSG00000090487	ENSP00000404111
ENSG00000090487	ENSP00000452865
ENSG00000090487	ENSP00000394846
ENSG00000090487	ENSP00000452728
ENSG00000090487	ENSP00000453541
ENSG00000090487	ENSP00000453333
ENSG00000090487	ENSP00000453362
ENSG00000090487	ENSP00000453167
ENSG00000090487	ENSP00000453658
ENSG00000137731	ENSP00000436414
ENSG00000137731	ENSP00000432430
ENSG00000137731	ENSP00000292079
ENSG00000137731	ENSP00000260287
ENSG00000176095	ENSP00000323780
ENSG00000176095	ENSP00000420467
ENSG00000176095	ENSP00000420762
ENSG00000176095	ENSP00000482032
ENSG00000176095	ENSP00000378659
ENSG00000282301	ENSP00000480571
ENSG00000282301	ENSP00000479282
ENSG00000113194	ENSP00000424146
ENSG00000113194	ENSP00000261942
ENSG00000159579	ENSP00000457705
ENSG00000159579	ENSP00000456646
ENSG00000159579	ENSP00000455768
ENSG00000159579	ENSP00000377942
ENSG00000159579	ENSP00000455891
ENSG00000159579	ENSP00000443176
ENSG00000159579	ENSP00000455367
ENSG00000157227	ENSP00000308208
ENSG00000157227	ENSP00000450323
ENSG00000157227	ENSP00000446989
ENSG00000121671	ENSP00000397419
ENSG00000121671	ENSP00000406751
ENSG00000121671	ENSP00000484684
ENSG00000121671	ENSP00000478187
ENSG00000133063	ENSP00000356198
ENSG00000133063	ENSP00000423778
ENSG00000133063	ENSP00000255427
ENSG00000133063	ENSP00000421617
ENSG00000204671	ENSP00000366234
ENSG00000006611	ENSP00000432236
ENSG00000006611	ENSP00000317018
ENSG00000006611	ENSP00000432944
ENSG00000006611	ENSP00000436934
ENSG00000006611	ENSP00000005226
ENSG00000006611	ENSP00000437128
ENSG00000178202	ENSP00000315386
ENSG00000178202	ENSP00000413429
ENSG00000178202	ENSP00000431796
ENSG00000178202	ENSP00000436147
ENSG00000180481	ENSP00000448248
ENSG00000180481	ENSP00000367963
ENSG00000180481	ENSP00000317385
ENSG00000180481	ENSP00000447980
ENSG00000217128	ENSP00000309266
ENSG00000217128	ENSP00000310453
ENSG00000217128	ENSP00000421985
ENSG00000217128	ENSP00000425619
ENSG00000217128	ENSP00000480650
ENSG00000121381	ENSP00000240691
ENSG00000115956	ENSP00000234313
ENSG00000231925	ENSP00000395701
ENSG00000231925	ENSP00000417949
ENSG00000231925	ENSP00000419659
ENSG00000231925	ENSP00000404833
ENSG00000231925	ENSP00000417523
ENSG00000231925	ENSP00000387803
ENSG00000206396	ENSP00000372904
ENSG00000206396	ENSP00000382944
ENSG00000206396	ENSP00000372903
ENSG00000206396	ENSP00000382940
ENSG00000206396	ENSP00000372902
ENSG00000142731	ENSP00000270861
ENSG00000142731	ENSP00000421774
ENSG00000142731	ENSP00000427554
ENSG00000142731	ENSP00000423412
ENSG00000142731	ENSP00000423582
ENSG00000142731	ENSP00000427568
ENSG00000117598	ENSP00000359207
ENSG00000117598	ENSP00000263177
ENSG00000146425	ENSP00000356055
ENSG00000146425	ENSP00000356056
ENSG00000146425	ENSP00000356052
ENSG00000072062	ENSP00000309591
ENSG00000072062	ENSP00000466976
ENSG00000072062	ENSP00000468352
ENSG00000072062	ENSP00000466651
ENSG00000072062	ENSP00000466289
ENSG00000072062	ENSP00000466660
ENSG00000151006	ENSP00000280606
ENSG00000106780	ENSP00000363040
ENSG00000164035	ENSP00000296420
ENSG00000164035	ENSP00000422432
ENSG00000164035	ENSP00000304780
ENSG00000164035	ENSP00000427608
ENSG00000164035	ENSP00000426515
ENSG00000162341	ENSP00000294309
ENSG00000162341	ENSP00000445551
ENSG00000279686	ENSP00000421364
ENSG00000253731	ENSP00000429601
ENSG00000253731	ENSP00000479478
ENSG00000124225	ENSP00000345826
ENSG00000124225	ENSP00000379161
ENSG00000124225	ENSP00000344014
ENSG00000124225	ENSP00000379159
ENSG00000124225	ENSP00000401506
ENSG00000124225	ENSP00000379164
ENSG00000124225	ENSP00000265626
ENSG00000211794	ENSP00000451822
ENSG00000148308	ENSP00000361169
ENSG00000148308	ENSP00000389498
ENSG00000148308	ENSP00000361180
ENSG00000148308	ENSP00000339530
ENSG00000148308	ENSP00000393207
ENSG00000148308	ENSP00000397961
ENSG00000148308	ENSP00000361171
ENSG00000182742	ENSP00000328928
ENSG00000159625	ENSP00000456441
ENSG00000159625	ENSP00000353942
ENSG00000159625	ENSP00000455994
ENSG00000159625	ENSP00000377869
ENSG00000159625	ENSP00000457676
ENSG00000159625	ENSP00000454722
ENSG00000159625	ENSP00000338938
ENSG00000159625	ENSP00000456374
ENSG00000159625	ENSP00000456323
ENSG00000171757	ENSP00000414635
ENSG00000171757	ENSP00000429593
ENSG00000171757	ENSP00000429278
ENSG00000171757	ENSP00000436883
ENSG00000011376	ENSP00000265537
ENSG00000011376	ENSP00000408576
ENSG00000011376	ENSP00000406611
ENSG00000011376	ENSP00000412893
ENSG00000011376	ENSP00000401388
ENSG00000211795	ENSP00000450505
ENSG00000164985	ENSP00000370114
ENSG00000164985	ENSP00000370109
ENSG00000164985	ENSP00000370091
ENSG00000164985	ENSP00000370092
ENSG00000164985	ENSP00000477077
ENSG00000164985	ENSP00000380653
ENSG00000186354	ENSP00000365011
ENSG00000186354	ENSP00000365010
ENSG00000186354	ENSP00000335616
ENSG00000141560	ENSP00000269373
ENSG00000141560	ENSP00000460869
ENSG00000141560	ENSP00000458550
ENSG00000141560	ENSP00000460777
ENSG00000141560	ENSP00000459653
ENSG00000141560	ENSP00000460243
ENSG00000141560	ENSP00000459751
ENSG00000126368	ENSP00000246672
ENSG00000124107	ENSP00000342082
ENSG00000134480	ENSP00000426454
ENSG00000134480	ENSP00000256897
ENSG00000134480	ENSP00000426075
ENSG00000153179	ENSP00000283172
ENSG00000153179	ENSP00000443021
ENSG00000153179	ENSP00000336616
ENSG00000166450	ENSP00000373937
ENSG00000166450	ENSP00000453160
ENSG00000166450	ENSP00000453335
ENSG00000166450	ENSP00000452760
ENSG00000267168	ENSP00000466829
ENSG00000136709	ENSP00000325377
ENSG00000136709	ENSP00000397547
ENSG00000136709	ENSP00000376730
ENSG00000136709	ENSP00000387186
ENSG00000136709	ENSP00000386861
ENSG00000089280	ENSP00000254108
ENSG00000089280	ENSP00000455073
ENSG00000089280	ENSP00000369594
ENSG00000089280	ENSP00000455282
ENSG00000183807	ENSP00000357545
ENSG00000214960	ENSP00000385478
ENSG00000214960	ENSP00000382249
ENSG00000070019	ENSP00000261170
ENSG00000164326	ENSP00000296777
ENSG00000072954	ENSP00000187762
ENSG00000072954	ENSP00000469721
ENSG00000087448	ENSP00000370671
ENSG00000087448	ENSP00000444748
ENSG00000087448	ENSP00000443934
ENSG00000075218	ENSP00000415430
ENSG00000103653	ENSP00000220003
ENSG00000103653	ENSP00000414764
ENSG00000103653	ENSP00000457497
ENSG00000103653	ENSP00000457714
ENSG00000103653	ENSP00000454906
ENSG00000103653	ENSP00000454640
ENSG00000154358	ENSP00000355668
ENSG00000154358	ENSP00000355667
ENSG00000154358	ENSP00000455688
ENSG00000154358	ENSP00000455500
ENSG00000154358	ENSP00000409493
ENSG00000154358	ENSP00000455507
ENSG00000154358	ENSP00000284548
ENSG00000176532	ENSP00000317836
ENSG00000176532	ENSP00000408158
ENSG00000175467	ENSP00000310448
ENSG00000175467	ENSP00000436218
ENSG00000106804	ENSP00000223642
ENSG00000122863	ENSP00000362207
ENSG00000165801	ENSP00000298694
ENSG00000165801	ENSP00000451335
ENSG00000165801	ENSP00000451655
ENSG00000165801	ENSP00000452283
ENSG00000169247	ENSP00000425627
ENSG00000169247	ENSP00000313025
ENSG00000169247	ENSP00000421779
ENSG00000169247	ENSP00000421092
ENSG00000169247	ENSP00000423940
ENSG00000169247	ENSP00000423660
ENSG00000169247	ENSP00000421860
ENSG00000169247	ENSP00000423111
ENSG00000169247	ENSP00000421420
ENSG00000112782	ENSP00000185206
ENSG00000112782	ENSP00000344165
ENSG00000112782	ENSP00000439195
ENSG00000135828	ENSP00000356530
ENSG00000135828	ENSP00000440844
ENSG00000163811	ENSP00000384302
ENSG00000163811	ENSP00000390363
ENSG00000163811	ENSP00000415355
ENSG00000163811	ENSP00000296126
ENSG00000095713	ENSP00000408445
ENSG00000095713	ENSP00000359629
ENSG00000095713	ENSP00000404549
ENSG00000095713	ENSP00000310810
ENSG00000095713	ENSP00000359623
ENSG00000211796	ENSP00000451359
ENSG00000276040	ENSP00000484807
ENSG00000167676	ENSP00000488481
ENSG00000167676	ENSP00000301286
ENSG00000181894	ENSP00000470323
ENSG00000181894	ENSP00000470008
ENSG00000181894	ENSP00000439527
ENSG00000181894	ENSP00000471614
ENSG00000181894	ENSP00000350773
ENSG00000198851	ENSP00000354566
ENSG00000198851	ENSP00000433975
ENSG00000162814	ENSP00000473514
ENSG00000162814	ENSP00000355900
ENSG00000005022	ENSP00000360671
ENSG00000143369	ENSP00000358045
ENSG00000143369	ENSP00000358043
ENSG00000143369	ENSP00000271630
ENSG00000198513	ENSP00000413675
ENSG00000198513	ENSP00000452506
ENSG00000198513	ENSP00000450989
ENSG00000198513	ENSP00000351155
ENSG00000198513	ENSP00000452074
ENSG00000198513	ENSP00000451015
ENSG00000198513	ENSP00000450897
ENSG00000198513	ENSP00000451100
ENSG00000206488	ENSP00000373078
ENSG00000206488	ENSP00000373079
ENSG00000206488	ENSP00000383420
ENSG00000206488	ENSP00000383419
ENSG00000206488	ENSP00000373077
ENSG00000206488	ENSP00000373076
ENSG00000139737	ENSP00000389195
ENSG00000139737	ENSP00000419730
ENSG00000139737	ENSP00000403049
ENSG00000139737	ENSP00000393990
ENSG00000139737	ENSP00000418707
ENSG00000139737	ENSP00000366444
ENSG00000139737	ENSP00000267219
ENSG00000139737	ENSP00000403056
ENSG00000139737	ENSP00000420320
ENSG00000139737	ENSP00000420619
ENSG00000139737	ENSP00000419436
ENSG00000139737	ENSP00000418053
ENSG00000139737	ENSP00000351507
ENSG00000139737	ENSP00000400921
ENSG00000139737	ENSP00000314443
ENSG00000139737	ENSP00000314546
ENSG00000115977	ENSP00000485350
ENSG00000115977	ENSP00000386342
ENSG00000115977	ENSP00000485296
ENSG00000115977	ENSP00000386456
ENSG00000115977	ENSP00000385181
ENSG00000115977	ENSP00000485409
ENSG00000211797	ENSP00000452087
ENSG00000149050	ENSP00000278314
ENSG00000149050	ENSP00000445373
ENSG00000174740	ENSP00000362197
ENSG00000174740	ENSP00000308012
ENSG00000147601	ENSP00000276603
ENSG00000147601	ENSP00000276602
ENSG00000147601	ENSP00000428838
ENSG00000147601	ENSP00000430121
ENSG00000213694	ENSP00000350878
ENSG00000213694	ENSP00000365006
ENSG00000278091	ENSP00000485138
ENSG00000278091	ENSP00000485573
ENSG00000278091	ENSP00000479120
ENSG00000278091	ENSP00000485250
ENSG00000278091	ENSP00000485354
ENSG00000278091	ENSP00000483118
ENSG00000278091	ENSP00000485174
ENSG00000278091	ENSP00000485121
ENSG00000278091	ENSP00000479316
ENSG00000278091	ENSP00000478096
ENSG00000258839	ENSP00000451760
ENSG00000258839	ENSP00000451605
ENSG00000215041	ENSP00000319826
ENSG00000215041	ENSP00000382390
ENSG00000215041	ENSP00000460062
ENSG00000215041	ENSP00000459978
ENSG00000215041	ENSP00000458469
ENSG00000215041	ENSP00000467514
ENSG00000187109	ENSP00000477538
ENSG00000187109	ENSP00000450236
ENSG00000187109	ENSP00000376947
ENSG00000187109	ENSP00000409795
ENSG00000187109	ENSP00000446804
ENSG00000187109	ENSP00000448167
ENSG00000187109	ENSP00000437507
ENSG00000187109	ENSP00000444759
ENSG00000187109	ENSP00000445008
ENSG00000187109	ENSP00000447793
ENSG00000187109	ENSP00000447196
ENSG00000187109	ENSP00000446520
ENSG00000187109	ENSP00000449649
ENSG00000187109	ENSP00000448133
ENSG00000187109	ENSP00000448764
ENSG00000187109	ENSP00000446787
ENSG00000187109	ENSP00000448836
ENSG00000187109	ENSP00000446756
ENSG00000187109	ENSP00000448661
ENSG00000187109	ENSP00000449333
ENSG00000187109	ENSP00000261182
ENSG00000225550	ENSP00000398238
ENSG00000197746	ENSP00000378394
ENSG00000197746	ENSP00000488331
ENSG00000197746	ENSP00000480857
ENSG00000197746	ENSP00000378392
ENSG00000198911	ENSP00000354476
ENSG00000198911	ENSP00000395728
ENSG00000198911	ENSP00000412287
ENSG00000198911	ENSP00000484441
ENSG00000259305	ENSP00000349593
ENSG00000259305	ENSP00000481928
ENSG00000184831	ENSP00000488538
ENSG00000184831	ENSP00000368528
ENSG00000184831	ENSP00000488146
ENSG00000184831	ENSP00000402557
ENSG00000184831	ENSP00000434341
ENSG00000184831	ENSP00000488524
ENSG00000106384	ENSP00000223114
ENSG00000106384	ENSP00000403756
ENSG00000106384	ENSP00000368734
ENSG00000113569	ENSP00000231498
ENSG00000113569	ENSP00000371265
ENSG00000113569	ENSP00000422019
ENSG00000113569	ENSP00000423484
ENSG00000104375	ENSP00000390500
ENSG00000104375	ENSP00000429744
ENSG00000104375	ENSP00000428014
ENSG00000104375	ENSP00000429369
ENSG00000104375	ENSP00000428167
ENSG00000104375	ENSP00000428295
ENSG00000104375	ENSP00000482260
ENSG00000143740	ENSP00000355722
ENSG00000143740	ENSP00000355721
ENSG00000143740	ENSP00000402730
ENSG00000143740	ENSP00000411128
ENSG00000143740	ENSP00000483253
ENSG00000143740	ENSP00000475207
ENSG00000143740	ENSP00000485027
ENSG00000143740	ENSP00000314157
ENSG00000196312	ENSP00000473444
ENSG00000196312	ENSP00000364371
ENSG00000127125	ENSP00000361643
ENSG00000127125	ENSP00000361641
ENSG00000127125	ENSP00000361642
ENSG00000127125	ENSP00000361637
ENSG00000213625	ENSP00000360104
ENSG00000213625	ENSP00000483521
ENSG00000162616	ENSP00000399494
ENSG00000162616	ENSP00000359799
ENSG00000126822	ENSP00000450501
ENSG00000126822	ENSP00000489373
ENSG00000126822	ENSP00000247226
ENSG00000126822	ENSP00000450880
ENSG00000126822	ENSP00000451256
ENSG00000126822	ENSP00000450945
ENSG00000126822	ENSP00000450973
ENSG00000126822	ENSP00000378183
ENSG00000196923	ENSP00000431236
ENSG00000196923	ENSP00000352964
ENSG00000196923	ENSP00000348099
ENSG00000196923	ENSP00000439157
ENSG00000196923	ENSP00000377182
ENSG00000196923	ENSP00000426213
ENSG00000196923	ENSP00000347776
ENSG00000196923	ENSP00000377177
ENSG00000196923	ENSP00000424850
ENSG00000196923	ENSP00000422363
ENSG00000196923	ENSP00000421664
ENSG00000196199	ENSP00000355388
ENSG00000196199	ENSP00000414663
ENSG00000196199	ENSP00000405941
ENSG00000068097	ENSP00000184956
ENSG00000068097	ENSP00000464927
ENSG00000068097	ENSP00000466192
ENSG00000068097	ENSP00000465540
ENSG00000068097	ENSP00000465986
ENSG00000068097	ENSP00000465595
ENSG00000068097	ENSP00000465429
ENSG00000068097	ENSP00000468810
ENSG00000068097	ENSP00000465817
ENSG00000068097	ENSP00000481413
ENSG00000115919	ENSP00000264170
ENSG00000115919	ENSP00000364928
ENSG00000115919	ENSP00000386731
ENSG00000115919	ENSP00000387296
ENSG00000115919	ENSP00000401190
ENSG00000115919	ENSP00000484801
ENSG00000115919	ENSP00000481930
ENSG00000115919	ENSP00000482009
ENSG00000142609	ENSP00000417061
ENSG00000142609	ENSP00000367853
ENSG00000163945	ENSP00000425130
ENSG00000163945	ENSP00000374501
ENSG00000163945	ENSP00000421741
ENSG00000163945	ENSP00000423340
ENSG00000163945	ENSP00000427701
ENSG00000163945	ENSP00000422795
ENSG00000116161	ENSP00000479414
ENSG00000116161	ENSP00000403674
ENSG00000116161	ENSP00000356652
ENSG00000116161	ENSP00000384139
ENSG00000116161	ENSP00000385771
ENSG00000167244	ENSP00000370802
ENSG00000167244	ENSP00000370813
ENSG00000167244	ENSP00000414497
ENSG00000167244	ENSP00000391826
ENSG00000167244	ENSP00000370799
ENSG00000167244	ENSP00000370796
ENSG00000167244	ENSP00000402047
ENSG00000099860	ENSP00000215631
ENSG00000099860	ENSP00000466414
ENSG00000099860	ENSP00000467490
ENSG00000099860	ENSP00000468620
ENSG00000099860	ENSP00000468374
ENSG00000126391	ENSP00000319726
ENSG00000126391	ENSP00000433479
ENSG00000126391	ENSP00000435913
ENSG00000126391	ENSP00000348270
ENSG00000126391	ENSP00000392111
ENSG00000126391	ENSP00000435991
ENSG00000126391	ENSP00000434274
ENSG00000105352	ENSP00000221954
ENSG00000105352	ENSP00000473018
ENSG00000132570	ENSP00000254908
ENSG00000132570	ENSP00000421544
ENSG00000132570	ENSP00000426161
ENSG00000161547	ENSP00000376276
ENSG00000161547	ENSP00000353089
ENSG00000161547	ENSP00000462425
ENSG00000161547	ENSP00000391278
ENSG00000161547	ENSP00000441780
ENSG00000161547	ENSP00000463317
ENSG00000161547	ENSP00000350877
ENSG00000174276	ENSP00000308548
ENSG00000174276	ENSP00000436896
ENSG00000112367	ENSP00000230124
ENSG00000112367	ENSP00000412156
ENSG00000112367	ENSP00000357937
ENSG00000112367	ENSP00000405660
ENSG00000112367	ENSP00000396566
ENSG00000149575	ENSP00000278947
ENSG00000125820	ENSP00000366347
ENSG00000156269	ENSP00000422022
ENSG00000156269	ENSP00000286794
ENSG00000197530	ENSP00000426865
ENSG00000197530	ENSP00000426128
ENSG00000197530	ENSP00000426603
ENSG00000197530	ENSP00000367980
ENSG00000197530	ENSP00000425032
ENSG00000197530	ENSP00000427680
ENSG00000197530	ENSP00000463504
ENSG00000197530	ENSP00000464106
ENSG00000197530	ENSP00000423221
ENSG00000197530	ENSP00000367984
ENSG00000197530	ENSP00000424615
ENSG00000197530	ENSP00000426007
ENSG00000197530	ENSP00000420935
ENSG00000197530	ENSP00000426103
ENSG00000197530	ENSP00000428264
ENSG00000197530	ENSP00000348081
ENSG00000197530	ENSP00000428660
ENSG00000163719	ENSP00000323462
ENSG00000163719	ENSP00000401993
ENSG00000163719	ENSP00000296003
ENSG00000163719	ENSP00000410761
ENSG00000163719	ENSP00000392690
ENSG00000163719	ENSP00000334070
ENSG00000163719	ENSP00000412644
ENSG00000163719	ENSP00000408813
ENSG00000163719	ENSP00000411417
ENSG00000163719	ENSP00000392935
ENSG00000163719	ENSP00000388746
ENSG00000163719	ENSP00000478236
ENSG00000100101	ENSP00000477208
ENSG00000205177	ENSP00000368296
ENSG00000205177	ENSP00000433460
ENSG00000176170	ENSP00000468474
ENSG00000176170	ENSP00000440970
ENSG00000176170	ENSP00000466422
ENSG00000176170	ENSP00000465002
ENSG00000176170	ENSP00000465726
ENSG00000176170	ENSP00000468547
ENSG00000176170	ENSP00000313681
ENSG00000176170	ENSP00000376285
ENSG00000281883	ENSP00000486083
ENSG00000182578	ENSP00000422212
ENSG00000182578	ENSP00000286301
ENSG00000182578	ENSP00000427545
ENSG00000182578	ENSP00000421174
ENSG00000182578	ENSP00000445282
ENSG00000187223	ENSP00000357773
ENSG00000164512	ENSP00000342295
ENSG00000164512	ENSP00000424230
ENSG00000164512	ENSP00000429421
ENSG00000164512	ENSP00000423507
ENSG00000083896	ENSP00000339245
ENSG00000083896	ENSP00000347888
ENSG00000083896	ENSP00000463982
ENSG00000083896	ENSP00000461990
ENSG00000083896	ENSP00000462238
ENSG00000083896	ENSP00000462186
ENSG00000204228	ENSP00000363794
ENSG00000163001	ENSP00000342699
ENSG00000163001	ENSP00000385400
ENSG00000163001	ENSP00000295117
ENSG00000163001	ENSP00000385376
ENSG00000163001	ENSP00000385972
ENSG00000002745	ENSP00000355065
ENSG00000002745	ENSP00000222462
ENSG00000230141	ENSP00000395737
ENSG00000230141	ENSP00000402347
ENSG00000230141	ENSP00000449183
ENSG00000206549	ENSP00000418875
ENSG00000206549	ENSP00000326598
ENSG00000115226	ENSP00000264703
ENSG00000120992	ENSP00000320043
ENSG00000120992	ENSP00000344477
ENSG00000120992	ENSP00000428729
ENSG00000120992	ENSP00000427967
ENSG00000120992	ENSP00000428306
ENSG00000120992	ENSP00000430791
ENSG00000120992	ENSP00000482430
ENSG00000120992	ENSP00000484280
ENSG00000166396	ENSP00000397301
ENSG00000166396	ENSP00000381101
ENSG00000166396	ENSP00000402362
ENSG00000166396	ENSP00000393947
ENSG00000166396	ENSP00000444861
ENSG00000166396	ENSP00000444572
ENSG00000166396	ENSP00000337212
ENSG00000108061	ENSP00000358464
ENSG00000108061	ENSP00000408275
ENSG00000108061	ENSP00000265277
ENSG00000163312	ENSP00000424186
ENSG00000163312	ENSP00000295488
ENSG00000163312	ENSP00000424539
ENSG00000125901	ENSP00000369682
ENSG00000131469	ENSP00000467587
ENSG00000131469	ENSP00000253788
ENSG00000131469	ENSP00000468468
ENSG00000131469	ENSP00000464813
ENSG00000131469	ENSP00000466019
ENSG00000131469	ENSP00000467939
ENSG00000175513	ENSP00000484252
ENSG00000175513	ENSP00000482640
ENSG00000175513	ENSP00000477317
ENSG00000175513	ENSP00000483400
ENSG00000119147	ENSP00000386421
ENSG00000119147	ENSP00000238044
ENSG00000119147	ENSP00000388664
ENSG00000204118	ENSP00000362617
ENSG00000182218	ENSP00000330601
ENSG00000182218	ENSP00000349757
ENSG00000164338	ENSP00000424902
ENSG00000164338	ENSP00000296792
ENSG00000164338	ENSP00000421669
ENSG00000164338	ENSP00000424334
ENSG00000164338	ENSP00000424609
