# Tissue	Gene Ontology	Gene
kidney	GO:0072163	2303
kidney	GO:0072163	2260
kidney	GO:0072163	6943
kidney	GO:0072163	5311
kidney	GO:0072163	3975
kidney	GO:0072163	4086
kidney	GO:0072163	4087
kidney	GO:0072163	4088
kidney	GO:0072163	4090
kidney	GO:0072163	4092
kidney	GO:0072163	4093
kidney	GO:0072163	255743
kidney	GO:0072163	168667
kidney	GO:0072163	5914
kidney	GO:0072163	5915
kidney	GO:0072163	5979
kidney	GO:0072163	6092
kidney	GO:0072163	6299
kidney	GO:0072163	6422
kidney	GO:0072163	6492
kidney	GO:0072163	6495
kidney	GO:0072163	7040
kidney	GO:0072163	5310
kidney	GO:0072163	7490
kidney	GO:0072163	4091
lymphocyte	GO:0030183	57379
lymphocyte	GO:0030183	1380
lymphocyte	GO:0030183	100
lymphocyte	GO:0030183	602
lymphocyte	GO:0030183	604
lymphocyte	GO:0030183	959
lymphocyte	GO:0030183	973
lymphocyte	GO:0030183	974
lymphocyte	GO:0030183	1054
lymphocyte	GO:0030183	10014
lymphocyte	GO:0030183	1880
lymphocyte	GO:0030183	2185
lymphocyte	GO:0030183	10892
lymphocyte	GO:0030183	3087
lymphocyte	GO:0030183	3516
lymphocyte	GO:0030183	3565
lymphocyte	GO:0030183	3586
lymphocyte	GO:0030183	3688
lymphocyte	GO:0030183	3718
lymphocyte	GO:0030183	3956
lymphocyte	GO:0030183	2033
lymphocyte	GO:0030183	4436
lymphocyte	GO:0030183	4853
lymphocyte	GO:0030183	5295
lymphocyte	GO:0030183	5336
lymphocyte	GO:0030183	5452
lymphocyte	GO:0030183	5771
lymphocyte	GO:0030183	5896
lymphocyte	GO:0030183	79840
lymphocyte	GO:0030183	6868
lymphocyte	GO:0030183	6929
lymphocyte	GO:0030183	56262
lymphocyte	GO:0030183	23529
lymphocyte	GO:0030183	7163
lymphocyte	GO:0030183	6670
lymphocyte	GO:0050671	100
lymphocyte	GO:0050671	8440
lymphocyte	GO:0050671	301
lymphocyte	GO:0050671	8660
lymphocyte	GO:0050671	8767
lymphocyte	GO:0050671	8772
lymphocyte	GO:0050671	604
lymphocyte	GO:0050671	9093
lymphocyte	GO:0050671	916
lymphocyte	GO:0050671	920
lymphocyte	GO:0050671	940
lymphocyte	GO:0050671	942
lymphocyte	GO:0050671	952
lymphocyte	GO:0050671	958
lymphocyte	GO:0050671	959
lymphocyte	GO:0050671	966
lymphocyte	GO:0050671	972
lymphocyte	GO:0050671	975
lymphocyte	GO:0050671	1026
lymphocyte	GO:0050671	1604
lymphocyte	GO:0050671	50943
lymphocyte	GO:0050671	1880
lymphocyte	GO:0050671	10451
lymphocyte	GO:0050671	149233
lymphocyte	GO:0050671	3113
lymphocyte	GO:0050671	3146
lymphocyte	GO:0050671	3280
lymphocyte	GO:0050671	148022
lymphocyte	GO:0050671	3458
lymphocyte	GO:0050671	3481
lymphocyte	GO:0050671	3559
lymphocyte	GO:0050671	3565
lymphocyte	GO:0050671	3569
lymphocyte	GO:0050671	3572
lymphocyte	GO:0050671	3593
lymphocyte	GO:0050671	3718
lymphocyte	GO:0050671	4208
lymphocyte	GO:0050671	4282
lymphocyte	GO:0050671	6693
lymphocyte	GO:0050671	29126
lymphocyte	GO:0050671	4690
lymphocyte	GO:0050671	4773
lymphocyte	GO:0050671	4860
lymphocyte	GO:0050671	5588
lymphocyte	GO:0050671	941
lymphocyte	GO:0050671	5788
lymphocyte	GO:0050671	6352
lymphocyte	GO:0050671	6363
lymphocyte	GO:0050671	6375
lymphocyte	GO:0050671	80381
lymphocyte	GO:0050671	6850
lymphocyte	GO:0050671	6863
lymphocyte	GO:0050671	23308
lymphocyte	GO:0050671	7037
lymphocyte	GO:0050671	23529
lymphocyte	GO:0050671	7189
lymphocyte	GO:0050671	7292
lymphocyte	GO:0050671	7293
lymphocyte	GO:0050671	7535
lymphocyte	GO:0050671	6777
lymphocyte	GO:0050671	114609
blood_vessel	GO:0043537	94
blood_vessel	GO:0043537	285
blood_vessel	GO:0043537	348
blood_vessel	GO:0043537	387
blood_vessel	GO:0043537	9270
blood_vessel	GO:0043537	9314
blood_vessel	GO:0043537	10014
blood_vessel	GO:0043537	51378
blood_vessel	GO:0043537	3146
blood_vessel	GO:0043537	4223
blood_vessel	GO:0043537	4851
blood_vessel	GO:0043537	5607
blood_vessel	GO:0043537	22846
blood_vessel	GO:0043537	7040
blood_vessel	GO:0043537	7057
leukocyte	GO:0002695	29
leukocyte	GO:0002695	301
leukocyte	GO:0002695	8654
leukocyte	GO:0002695	472
leukocyte	GO:0002695	558
leukocyte	GO:0002695	8764
leukocyte	GO:0002695	9655
leukocyte	GO:0002695	604
leukocyte	GO:0002695	613
leukocyte	GO:0002695	639
leukocyte	GO:0002695	652
leukocyte	GO:0002695	972
leukocyte	GO:0002695	1051
leukocyte	GO:0002695	1268
leukocyte	GO:0002695	1493
leukocyte	GO:0002695	149041
leukocyte	GO:0002695	26191
leukocyte	GO:0002695	1739
leukocyte	GO:0002695	50943
leukocyte	GO:0002695	9984
leukocyte	GO:0002695	1840
leukocyte	GO:0002695	1845
leukocyte	GO:0002695	2064
leukocyte	GO:0002695	84174
leukocyte	GO:0002695	133396
leukocyte	GO:0002695	3146
leukocyte	GO:0002695	84524
leukocyte	GO:0002695	27242
leukocyte	GO:0002695	10062
leukocyte	GO:0002695	11326
leukocyte	GO:0002695	3142
leukocyte	GO:0002695	3162
leukocyte	GO:0002695	3398
leukocyte	GO:0002695	3440
leukocyte	GO:0002695	3558
leukocyte	GO:0002695	3559
leukocyte	GO:0002695	3565
leukocyte	GO:0002695	3566
leukocyte	GO:0002695	3586
leukocyte	GO:0002695	3624
leukocyte	GO:0002695	3635
leukocyte	GO:0002695	3659
leukocyte	GO:0002695	3718
leukocyte	GO:0002695	3958
leukocyte	GO:0002695	3965
leukocyte	GO:0002695	4067
leukocyte	GO:0002695	4332
leukocyte	GO:0002695	6693
leukocyte	GO:0002695	29126
leukocyte	GO:0002695	8993
leukocyte	GO:0002695	5621
leukocyte	GO:0002695	5074
leukocyte	GO:0002695	2241
leukocyte	GO:0002695	5573
leukocyte	GO:0002695	5585
leukocyte	GO:0002695	2302
leukocyte	GO:0002695	5771
leukocyte	GO:0002695	5777
leukocyte	GO:0002695	6375
leukocyte	GO:0002695	80762
leukocyte	GO:0002695	7040
leukocyte	GO:0002695	7128
leukocyte	GO:0002695	80381
leukocyte	GO:0002695	7292
leukocyte	GO:0002695	56940
leukocyte	GO:0002695	282618
kidney	GO:0072164	384
kidney	GO:0072164	652
kidney	GO:0072164	655
kidney	GO:0072164	847
kidney	GO:0072164	9353
kidney	GO:0072164	10252
kidney	GO:0072164	2263
kidney	GO:0072164	2296
kidney	GO:0072164	2303
kidney	GO:0072164	2260
kidney	GO:0072164	6943
kidney	GO:0072164	5311
kidney	GO:0072164	3975
kidney	GO:0072164	4086
kidney	GO:0072164	4087
kidney	GO:0072164	4088
kidney	GO:0072164	4090
kidney	GO:0072164	4092
kidney	GO:0072164	4093
kidney	GO:0072164	255743
kidney	GO:0072164	168667
kidney	GO:0072164	5914
kidney	GO:0072164	5915
kidney	GO:0072164	5979
kidney	GO:0072164	6092
kidney	GO:0072164	6299
kidney	GO:0072164	6422
kidney	GO:0072164	6492
kidney	GO:0072164	6495
kidney	GO:0072164	7040
kidney	GO:0072164	5310
kidney	GO:0072164	7490
kidney	GO:0072164	4091
blood_vessel	GO:0001568	94
blood_vessel	GO:0001568	8289
blood_vessel	GO:0001568	57534
blood_vessel	GO:0001568	196
blood_vessel	GO:0001568	207
blood_vessel	GO:0001568	285
blood_vessel	GO:0001568	8613
blood_vessel	GO:0001568	538
blood_vessel	GO:0001568	652
blood_vessel	GO:0001568	659
blood_vessel	GO:0001568	1278
blood_vessel	GO:0001568	1399
blood_vessel	GO:0001568	10959
blood_vessel	GO:0001568	9693
blood_vessel	GO:0001568	26259
blood_vessel	GO:0001568	284
blood_vessel	GO:0001568	1717
blood_vessel	GO:0001568	1785
blood_vessel	GO:0001568	84168
blood_vessel	GO:0001568	2308
blood_vessel	GO:0001568	51684
blood_vessel	GO:0001568	2889
blood_vessel	GO:0001568	3280
blood_vessel	GO:0001568	3340
blood_vessel	GO:0001568	3491
blood_vessel	GO:0001568	3516
blood_vessel	GO:0001568	3726
blood_vessel	GO:0001568	5311
blood_vessel	GO:0001568	51162
blood_vessel	GO:0001568	4091
blood_vessel	GO:0001568	4193
blood_vessel	GO:0001568	4215
blood_vessel	GO:0001568	4628
blood_vessel	GO:0001568	4824
blood_vessel	GO:0001568	5310
blood_vessel	GO:0001568	5333
blood_vessel	GO:0001568	5594
blood_vessel	GO:0001568	5604
blood_vessel	GO:0001568	5663
blood_vessel	GO:0001568	23129
blood_vessel	GO:0001568	6934
blood_vessel	GO:0001568	7026
blood_vessel	GO:0001568	7048
blood_vessel	GO:0001568	7423
blood_vessel	GO:0001568	64783
blood_vessel	GO:0001568	7472
blood_vessel	GO:0001568	1289
neuron	GO:0014013	2119
neuron	GO:0014013	6497
neuron	GO:0014013	7161
neuron	GO:0014013	27339
neuron	GO:0014013	4851
neuron	GO:0014013	23405
neuron	GO:0014013	983
neuron	GO:0014013	3065
neuron	GO:0014013	3066
neuron	GO:0014013	11221
neuron	GO:0014013	3280
neuron	GO:0014013	3398
neuron	GO:0014013	1385
neuron	GO:0014013	1499
neuron	GO:0014013	3572
neuron	GO:0014013	64805
neuron	GO:0014013	5970
neuron	GO:0014013	4763
neuron	GO:0014013	4771
thyroid_gland	GO:0030878	673
thyroid_gland	GO:0030878	7067
thyroid_gland	GO:0030878	2304
thyroid_gland	GO:0030878	3087
thyroid_gland	GO:0030878	3202
thyroid_gland	GO:0030878	3213
thyroid_gland	GO:0030878	3232
thyroid_gland	GO:0030878	4088
thyroid_gland	GO:0030878	5594
thyroid_gland	GO:0030878	5595
thyroid_gland	GO:0030878	5604
thyroid_gland	GO:0030878	5894
thyroid_gland	GO:0030878	6722
thyroid_gland	GO:0030878	7038
thyroid_gland	GO:0030878	7080
thyroid_gland	GO:0030878	7849
leukocyte	GO:0001910	259197
leukocyte	GO:0001910	177
leukocyte	GO:0001910	409
leukocyte	GO:0001910	567
leukocyte	GO:0001910	8772
leukocyte	GO:0001910	56253
leukocyte	GO:0001910	149233
leukocyte	GO:0001910	5819
leukocyte	GO:0001910	11035
leukocyte	GO:0001910	3383
leukocyte	GO:0001910	3575
leukocyte	GO:0001910	3593
leukocyte	GO:0001910	3965
leukocyte	GO:0001910	4068
leukocyte	GO:0001910	2150
leukocyte	GO:0001910	4843
leukocyte	GO:0001910	5027
leukocyte	GO:0001910	5272
leukocyte	GO:0001910	5532
leukocyte	GO:0001910	5788
leukocyte	GO:0001910	5817
leukocyte	GO:0001910	6347
leukocyte	GO:0001910	6375
leukocyte	GO:0001910	22914
leukocyte	GO:0001910	23705
leukocyte	GO:0001910	7409
leukocyte	GO:0001910	6777
blood	GO:0045648	91
blood	GO:0045648	92
blood	GO:0045648	405
blood	GO:0045648	1432
blood	GO:0045648	2113
blood	GO:0045648	2309
blood	GO:0045648	2623
blood	GO:0045648	2624
blood	GO:0045648	3071
blood	GO:0045648	3091
blood	GO:0045648	3148
blood	GO:0045648	3276
blood	GO:0045648	60682
blood	GO:0045648	3398
blood	GO:0045648	3624
blood	GO:0045648	3635
blood	GO:0045648	5469
blood	GO:0045648	129138
blood	GO:0045648	23028
blood	GO:0045648	6886
blood	GO:0045648	6777
nervous_system	GO:0022008	301
nervous_system	GO:0022008	429
nervous_system	GO:0022008	27164
nervous_system	GO:0022008	2903
nervous_system	GO:0022008	3996
nervous_system	GO:0022008	4137
nervous_system	GO:0022008	4760
nervous_system	GO:0022008	6259
nervous_system	GO:0022008	6299
nervous_system	GO:0022008	55755
nervous_system	GO:0022008	63976
nervous_system	GO:0022008	84934
nervous_system	GO:0022008	7042
nervous_system	GO:0022008	7101
nervous_system	GO:0022008	1203
nervous_system	GO:0022008	7472
nervous_system	GO:0022008	57187
lymphocyte	GO:0046631	301
lymphocyte	GO:0046631	538
lymphocyte	GO:0046631	602
lymphocyte	GO:0046631	673
lymphocyte	GO:0046631	1051
lymphocyte	GO:0046631	149041
lymphocyte	GO:0046631	1794
lymphocyte	GO:0046631	1880
lymphocyte	GO:0046631	51176
lymphocyte	GO:0046631	27086
lymphocyte	GO:0046631	2625
lymphocyte	GO:0046631	3146
lymphocyte	GO:0046631	3458
lymphocyte	GO:0046631	3565
lymphocyte	GO:0046631	3593
lymphocyte	GO:0046631	3659
lymphocyte	GO:0046631	3702
lymphocyte	GO:0046631	5971
lymphocyte	GO:0046631	6095
lymphocyte	GO:0046631	6932
lymphocyte	GO:0046631	7292
placenta	GO:0001890	100
placenta	GO:0001890	283
placenta	GO:0001890	329
placenta	GO:0001890	430
placenta	GO:0001890	8846
placenta	GO:0001890	899
placenta	GO:0001890	5654
placenta	GO:0001890	1432
placenta	GO:0001890	1634
placenta	GO:0001890	3294
placenta	GO:0001890	3326
placenta	GO:0001890	4216
placenta	GO:0001890	5747
placenta	GO:0001890	6194
placenta	GO:0001890	51493
placenta	GO:0001890	6647
heart	GO:0055006	182
heart	GO:0055006	8557
heart	GO:0055006	6926
heart	GO:0055006	859
heart	GO:0055006	891
heart	GO:0055006	983
heart	GO:0055006	1482
heart	GO:0055006	9794
heart	GO:0055006	2475
heart	GO:0055006	4000
heart	GO:0055006	4624
heart	GO:0055006	4628
heart	GO:0055006	4629
heart	GO:0055006	4851
heart	GO:0055006	2274
heart	GO:0055006	7049
heart	GO:0055006	11149
heart	GO:0055006	7273
heart	GO:0055006	7422
osteoblast	GO:0045669	90
osteoblast	GO:0045669	92
osteoblast	GO:0045669	2778
osteoblast	GO:0045669	659
osteoblast	GO:0045669	1051
osteoblast	GO:0045669	860
osteoblast	GO:0045669	657
osteoblast	GO:0045669	3491
osteoblast	GO:0045669	5587
osteoblast	GO:0045669	1499
osteoblast	GO:0045669	3572
osteoblast	GO:0045669	3611
osteoblast	GO:0045669	3727
osteoblast	GO:0045669	56998
osteoblast	GO:0045669	652
osteoblast	GO:0045669	4086
osteoblast	GO:0045669	4090
embryo	GO:0009880	10959
embryo	GO:0009880	1499
embryo	GO:0009880	57669
embryo	GO:0009880	10818
embryo	GO:0009880	3975
embryo	GO:0009880	4040
embryo	GO:0009880	4086
embryo	GO:0009880	4087
embryo	GO:0009880	4088
embryo	GO:0009880	4089
embryo	GO:0009880	4090
embryo	GO:0009880	4091
embryo	GO:0009880	4223
embryo	GO:0009880	5727
embryo	GO:0009880	6491
embryo	GO:0009880	6493
hematopoietic_stem_cell	GO:0002244	652
hematopoietic_stem_cell	GO:0002244	673
hematopoietic_stem_cell	GO:0002244	1021
hematopoietic_stem_cell	GO:0002244	25942
hematopoietic_stem_cell	GO:0002244	1636
hematopoietic_stem_cell	GO:0002244	83700
hematopoietic_stem_cell	GO:0002244	2068
hematopoietic_stem_cell	GO:0002244	10272
hematopoietic_stem_cell	GO:0002244	2625
hematopoietic_stem_cell	GO:0002244	3213
hematopoietic_stem_cell	GO:0002244	3214
hematopoietic_stem_cell	GO:0002244	3624
hematopoietic_stem_cell	GO:0002244	3815
hematopoietic_stem_cell	GO:0002244	3981
hematopoietic_stem_cell	GO:0002244	5341
hematopoietic_stem_cell	GO:0002244	5591
hematopoietic_stem_cell	GO:0002244	5663
hematopoietic_stem_cell	GO:0002244	2322
hematopoietic_stem_cell	GO:0002244	5777
hematopoietic_stem_cell	GO:0002244	5788
hematopoietic_stem_cell	GO:0002244	5978
hematopoietic_stem_cell	GO:0002244	55326
hematopoietic_stem_cell	GO:0002244	6688
hematopoietic_stem_cell	GO:0002244	6722
hematopoietic_stem_cell	GO:0002244	23212
hematopoietic_stem_cell	GO:0002244	6886
hematopoietic_stem_cell	GO:0002244	7040
hematopoietic_stem_cell	GO:0002244	64428
hematopoietic_stem_cell	GO:0002244	23648
kidney	GO:0090184	183
kidney	GO:0090184	186
kidney	GO:0090184	8842
kidney	GO:0090184	652
kidney	GO:0090184	9500
kidney	GO:0090184	1958
kidney	GO:0090184	10409
kidney	GO:0090184	2625
kidney	GO:0090184	2668
kidney	GO:0090184	3217
kidney	GO:0090184	3975
kidney	GO:0090184	4609
kidney	GO:0090184	5076
kidney	GO:0090184	5154
kidney	GO:0090184	5155
kidney	GO:0090184	5159
kidney	GO:0090184	54361
kidney	GO:0090184	5979
kidney	GO:0090184	55366
kidney	GO:0090184	6495
kidney	GO:0090184	80310
kidney	GO:0090184	7040
kidney	GO:0090184	7422
kidney	GO:0090184	7490
kidney	GO:0090184	7849
heart	GO:0055008	70
heart	GO:0055008	57493
heart	GO:0055008	8557
heart	GO:0055008	650
heart	GO:0055008	657
heart	GO:0055008	9421
heart	GO:0055008	1482
heart	GO:0055008	1832
heart	GO:0055008	7135
heart	GO:0055008	2022
heart	GO:0055008	10277
heart	GO:0055008	2263
heart	GO:0055008	3084
heart	GO:0055008	2296
heart	GO:0055008	85366
heart	GO:0055008	3516
heart	GO:0055008	4092
heart	GO:0055008	4607
heart	GO:0055008	4624
heart	GO:0055008	4625
heart	GO:0055008	4633
heart	GO:0055008	4634
heart	GO:0055008	4851
heart	GO:0055008	5318
heart	GO:0055008	54583
heart	GO:0055008	5469
heart	GO:0055008	2280
heart	GO:0055008	5629
heart	GO:0055008	161882
heart	GO:0055008	6256
heart	GO:0055008	6262
heart	GO:0055008	55636
heart	GO:0055008	7049
heart	GO:0055008	23414
heart	GO:0055008	7040
heart	GO:0055008	7046
heart	GO:0055008	7137
heart	GO:0055008	7139
heart	GO:0055008	7168
heart	GO:0055008	7273
heart	GO:0055008	7472
heart	GO:0055008	4089
neuron	GO:0050806	4204
neuron	GO:0050806	2185
neuron	GO:0050806	22930
neuron	GO:0050806	409
neuron	GO:0050806	6809
neuron	GO:0050806	673
neuron	GO:0050806	2898
neuron	GO:0050806	5581
neuron	GO:0050806	5590
neuron	GO:0050806	5594
neuron	GO:0050806	65018
neuron	GO:0050806	10497
neuron	GO:0050806	5649
neuron	GO:0050806	5728
neuron	GO:0050806	1855
neuron	GO:0050806	1956
leukocyte	GO:0033006	136
leukocyte	GO:0033006	9846
leukocyte	GO:0033006	2268
leukocyte	GO:0033006	2624
leukocyte	GO:0033006	3162
leukocyte	GO:0033006	3565
leukocyte	GO:0033006	3566
leukocyte	GO:0033006	3965
leukocyte	GO:0033006	4067
leukocyte	GO:0033006	201294
leukocyte	GO:0033006	2205
leukocyte	GO:0033006	2207
leukocyte	GO:0033006	5170
leukocyte	GO:0033006	2241
leukocyte	GO:0033006	5880
leukocyte	GO:0033006	6813
leukocyte	GO:0033006	6845
leukocyte	GO:0033006	6850
leukocyte	GO:0033006	7535
osteoblast	GO:0045667	90
osteoblast	GO:0045667	92
osteoblast	GO:0045667	4221
osteoblast	GO:0045667	2778
osteoblast	GO:0045667	6497
osteoblast	GO:0045667	8646
osteoblast	GO:0045667	51684
osteoblast	GO:0045667	659
osteoblast	GO:0045667	8313
osteoblast	GO:0045667	4851
osteoblast	GO:0045667	1051
osteoblast	GO:0045667	860
osteoblast	GO:0045667	657
osteoblast	GO:0045667	6591
osteoblast	GO:0045667	3398
osteoblast	GO:0045667	3399
osteoblast	GO:0045667	3488
osteoblast	GO:0045667	3491
osteoblast	GO:0045667	5566
osteoblast	GO:0045667	5587
osteoblast	GO:0045667	1499
osteoblast	GO:0045667	3572
osteoblast	GO:0045667	54795
osteoblast	GO:0045667	3611
osteoblast	GO:0045667	9464
osteoblast	GO:0045667	10507
osteoblast	GO:0045667	5727
osteoblast	GO:0045667	5747
osteoblast	GO:0045667	3397
osteoblast	GO:0045667	3727
osteoblast	GO:0045667	56998
osteoblast	GO:0045667	4041
osteoblast	GO:0045667	57045
osteoblast	GO:0045667	652
osteoblast	GO:0045667	4077
osteoblast	GO:0045667	4086
osteoblast	GO:0045667	4088
osteoblast	GO:0045667	4090
blood	GO:0045765	23213
blood	GO:0045765	133
blood	GO:0045765	183
blood	GO:0045765	306
blood	GO:0045765	350
blood	GO:0045765	356
blood	GO:0045765	358
blood	GO:0045765	387
blood	GO:0045765	388
blood	GO:0045765	576
blood	GO:0045765	672
blood	GO:0045765	8877
blood	GO:0045765	694
blood	GO:0045765	718
blood	GO:0045765	719
blood	GO:0045765	727
blood	GO:0045765	728
blood	GO:0045765	729
blood	GO:0045765	861
blood	GO:0045765	1512
blood	GO:0045765	889
blood	GO:0045765	947
blood	GO:0045765	9270
blood	GO:0045765	7010
blood	GO:0045765	1139
blood	GO:0045765	1215
blood	GO:0045765	1232
blood	GO:0045765	9475
blood	GO:0045765	25865
blood	GO:0045765	239
blood	GO:0045765	1499
blood	GO:0045765	1524
blood	GO:0045765	27329
blood	GO:0045765	5743
blood	GO:0045765	10014
blood	GO:0045765	1942
blood	GO:0045765	1969
blood	GO:0045765	5797
blood	GO:0045765	2022
blood	GO:0045765	92140
blood	GO:0045765	2064
blood	GO:0045765	2113
blood	GO:0045765	2152
blood	GO:0045765	2185
blood	GO:0045765	51378
blood	GO:0045765	2247
blood	GO:0045765	2321
blood	GO:0045765	51564
blood	GO:0045765	51738
blood	GO:0045765	51752
blood	GO:0045765	2624
blood	GO:0045765	2627
blood	GO:0045765	1545
blood	GO:0045765	2277
blood	GO:0045765	2969
blood	GO:0045765	3082
blood	GO:0045765	3087
blood	GO:0045765	3091
blood	GO:0045765	3162
blood	GO:0045765	1893
blood	GO:0045765	3202
blood	GO:0045765	3273
blood	GO:0045765	3315
blood	GO:0045765	3552
blood	GO:0045765	3553
blood	GO:0045765	3569
blood	GO:0045765	3576
blood	GO:0045765	3579
blood	GO:0045765	3627
blood	GO:0045765	3678
blood	GO:0045765	3689
blood	GO:0045765	3716
blood	GO:0045765	3791
blood	GO:0045765	3848
blood	GO:0045765	3397
blood	GO:0045765	4303
blood	GO:0045765	28996
blood	GO:0045765	4763
blood	GO:0045765	4780
blood	GO:0045765	4846
blood	GO:0045765	4851
blood	GO:0045765	51330
blood	GO:0045765	4879
blood	GO:0045765	5140
blood	GO:0045765	5168
blood	GO:0045765	1536
blood	GO:0045765	5176
blood	GO:0045765	5196
blood	GO:0045765	5228
blood	GO:0045765	5371
blood	GO:0045765	54583
blood	GO:0045765	6369
blood	GO:0045765	5578
blood	GO:0045765	5579
blood	GO:0045765	5587
blood	GO:0045765	5598
blood	GO:0045765	5607
blood	GO:0045765	153090
blood	GO:0045765	5054
blood	GO:0045765	55109
blood	GO:0045765	6050
blood	GO:0045765	6093
blood	GO:0045765	6237
blood	GO:0045765	112744
blood	GO:0045765	6347
blood	GO:0045765	6356
blood	GO:0045765	6376
blood	GO:0045765	6672
blood	GO:0045765	23129
blood	GO:0045765	6772
blood	GO:0045765	23166
blood	GO:0045765	6915
blood	GO:0045765	7015
blood	GO:0045765	23411
blood	GO:0045765	7048
blood	GO:0045765	7057
blood	GO:0045765	7060
blood	GO:0045765	7075
blood	GO:0045765	7128
blood	GO:0045765	154796
blood	GO:0045765	7422
blood	GO:0045765	5335
blood	GO:0045765	7453
blood	GO:0045765	7494
blood	GO:0045765	2626
blood	GO:0045765	204851
heart	GO:0008016	2740
heart	GO:0008016	100
heart	GO:0008016	148
heart	GO:0008016	153
heart	GO:0008016	156
heart	GO:0008016	183
heart	GO:0008016	444
heart	GO:0008016	8654
heart	GO:0008016	476
heart	GO:0008016	477
heart	GO:0008016	480
heart	GO:0008016	488
heart	GO:0008016	8912
heart	GO:0008016	1490
heart	GO:0008016	775
heart	GO:0008016	776
heart	GO:0008016	778
heart	GO:0008016	781
heart	GO:0008016	782
heart	GO:0008016	133
heart	GO:0008016	801
heart	GO:0008016	805
heart	GO:0008016	808
heart	GO:0008016	817
heart	GO:0008016	859
heart	GO:0008016	1129
heart	GO:0008016	1482
heart	GO:0008016	7067
heart	GO:0008016	9759
heart	GO:0008016	1756
heart	GO:0008016	1760
heart	GO:0008016	1832
heart	GO:0008016	10060
heart	GO:0008016	1906
heart	GO:0008016	1907
heart	GO:0008016	2034
heart	GO:0008016	7220
heart	GO:0008016	2548
heart	GO:0008016	84525
heart	GO:0008016	2702
heart	GO:0008016	2775
heart	GO:0008016	2931
heart	GO:0008016	2946
heart	GO:0008016	10659
heart	GO:0008016	3320
heart	GO:0008016	3708
heart	GO:0008016	3709
heart	GO:0008016	3717
heart	GO:0008016	3728
heart	GO:0008016	3741
heart	GO:0008016	3753
heart	GO:0008016	3775
heart	GO:0008016	3784
